start_spot_id,end_spot_id,duration
5da87b35-ce3b-4db6-97d5-76003edd0dfd,70bb8c45-078e-41ab-b5c8-f03a551002a1,3884.6600000000003
5da87b35-ce3b-4db6-97d5-76003edd0dfd,1d278736-7b1d-43fa-afe2-f18cbb0a7040,3826.37
5da87b35-ce3b-4db6-97d5-76003edd0dfd,ab4424c4-8122-47b0-9c3c-79d48d334394,3757.3600000000006
5da87b35-ce3b-4db6-97d5-76003edd0dfd,1fac399e-9652-4a83-bc26-8ef848628e6a,3525.54
5da87b35-ce3b-4db6-97d5-76003edd0dfd,a80d10c9-1c8a-4896-9910-8ac890210c87,3495.3900000000003
5da87b35-ce3b-4db6-97d5-76003edd0dfd,3aadc2a4-2baa-4258-9506-d166c39c5036,3542.96
5da87b35-ce3b-4db6-97d5-76003edd0dfd,f261b19c-1505-4eab-bf90-ae7e28a69fa2,444.21000000000004
5da87b35-ce3b-4db6-97d5-76003edd0dfd,2abbe5f5-7709-4128-9563-549125048162,463.64000000000004
5da87b35-ce3b-4db6-97d5-76003edd0dfd,ff0e9fc1-06dc-4c04-b45f-89839d0494eb,466.99
5da87b35-ce3b-4db6-97d5-76003edd0dfd,9a03a402-1213-4d44-ab87-8c12e9d60829,552.0799999999999
5da87b35-ce3b-4db6-97d5-76003edd0dfd,7560f891-425d-4f0a-9205-c73313fe7be6,640.52
5da87b35-ce3b-4db6-97d5-76003edd0dfd,efde5fe8-7fb1-42cd-a752-afc380a812da,3122.8700000000003
5da87b35-ce3b-4db6-97d5-76003edd0dfd,b7397093-b216-45aa-9d99-b328e4412fdd,2539.9700000000003
5da87b35-ce3b-4db6-97d5-76003edd0dfd,dfd1f76a-5393-4213-bd41-1a274d43ea30,2539.9700000000003
5da87b35-ce3b-4db6-97d5-76003edd0dfd,6c32020d-bb75-4044-a15d-091a3150bca7,2052.21
5da87b35-ce3b-4db6-97d5-76003edd0dfd,1208c963-b736-440f-ac60-daa5a82e98aa,2095.76
5da87b35-ce3b-4db6-97d5-76003edd0dfd,b4ab8c4e-c795-42dd-a527-d8bbef0928e9,2095.76
5da87b35-ce3b-4db6-97d5-76003edd0dfd,22740f58-ecdf-4c70-b611-80b10963eeaf,2056.23
5da87b35-ce3b-4db6-97d5-76003edd0dfd,976456b7-115c-4577-8a39-42eb9efa113f,2584.1900000000005
5da87b35-ce3b-4db6-97d5-76003edd0dfd,6ed26e28-5625-4257-bfb1-e35f1d6c8b7a,2584.1900000000005
5da87b35-ce3b-4db6-97d5-76003edd0dfd,3169d60f-52fc-45b1-9c5b-8bee5e81f5da,1195.2800000000002
5da87b35-ce3b-4db6-97d5-76003edd0dfd,89c9454c-b050-4b25-a3ec-03151f22912f,1323.92
5da87b35-ce3b-4db6-97d5-76003edd0dfd,6eff1aca-c895-4802-917a-dec4d61d5662,2489.7200000000003
5da87b35-ce3b-4db6-97d5-76003edd0dfd,5efaf17c-8413-49a9-8c60-710b814dfa8c,2554.04
5da87b35-ce3b-4db6-97d5-76003edd0dfd,9c2f77bb-d98e-413e-9ba0-fedf91708dfc,2114.52
5da87b35-ce3b-4db6-97d5-76003edd0dfd,07b7be73-d864-4a93-8d91-63199980c623,1355.41
5da87b35-ce3b-4db6-97d5-76003edd0dfd,3f23df91-7fd1-4c66-8e03-bd287b61bd54,1869.9700000000003
5da87b35-ce3b-4db6-97d5-76003edd0dfd,4c9c816a-4da5-4e7e-a8bf-c025f077cead,1602.64
5da87b35-ce3b-4db6-97d5-76003edd0dfd,236a4d3c-e07c-4f31-a949-485ca0bbfb3b,1401.64
5da87b35-ce3b-4db6-97d5-76003edd0dfd,97090553-615f-40af-84a7-55f650a2a0a0,1502.14
5da87b35-ce3b-4db6-97d5-76003edd0dfd,c585d5bd-35e9-4385-8f26-c4e9ffa05363,1711.8500000000001
5da87b35-ce3b-4db6-97d5-76003edd0dfd,0f0f6bcf-a57c-43bf-acf8-4ff2b58cbc0b,2046.1800000000003
5da87b35-ce3b-4db6-97d5-76003edd0dfd,38088245-4647-4a78-b713-f1a428930e53,2174.15
5da87b35-ce3b-4db6-97d5-76003edd0dfd,a6d92dc7-28d6-41b9-8b3b-1e92cfd89495,1444.52
5da87b35-ce3b-4db6-97d5-76003edd0dfd,bf8bac87-ed15-44d8-b619-2fc0b0362d19,1562.44
5da87b35-ce3b-4db6-97d5-76003edd0dfd,4e24e7d7-ccb8-482d-b778-caf18ba62f59,1601.9700000000003
5da87b35-ce3b-4db6-97d5-76003edd0dfd,80bbd91b-3c21-4129-a259-bde2333e58f4,1329.95
5da87b35-ce3b-4db6-97d5-76003edd0dfd,6072fbed-f045-47db-9241-334b4331e2df,1341.3400000000001
5da87b35-ce3b-4db6-97d5-76003edd0dfd,05a6eef0-b0a2-42a3-a582-699c098c34d8,1285.0600000000002
5da87b35-ce3b-4db6-97d5-76003edd0dfd,e1a0cc43-ae4b-445d-bab3-20e676ac18d9,1924.91
5da87b35-ce3b-4db6-97d5-76003edd0dfd,cfef51c4-866e-4178-9180-9562391c756c,1347.3700000000001
5da87b35-ce3b-4db6-97d5-76003edd0dfd,7d5f7fa8-6c28-4f3e-9932-0b7415ca1dc7,1257.5900000000001
5da87b35-ce3b-4db6-97d5-76003edd0dfd,6d1b83f6-b58d-4554-a5a7-402b48e6d45d,1737.98
5da87b35-ce3b-4db6-97d5-76003edd0dfd,bd133e44-5060-481d-8a8f-091333606f10,1114.88
5da87b35-ce3b-4db6-97d5-76003edd0dfd,2e98072e-dc4f-46e3-b3e0-f2ec33878489,925.94
5da87b35-ce3b-4db6-97d5-76003edd0dfd,2a493c23-8684-4db5-8472-40757316156c,919.9100000000001
5da87b35-ce3b-4db6-97d5-76003edd0dfd,f3596014-9c5d-4c4b-b476-2c3992b87555,901.82
5da87b35-ce3b-4db6-97d5-76003edd0dfd,14d3e126-798a-4466-bfad-3299b4b9478d,1831.7800000000002
5da87b35-ce3b-4db6-97d5-76003edd0dfd,bc1e600e-2dbb-4b8c-bd5f-8a88e509dba7,2009.33
5da87b35-ce3b-4db6-97d5-76003edd0dfd,27faecfc-5dbc-472e-9b36-66d98ada0e7a,1935.63
5da87b35-ce3b-4db6-97d5-76003edd0dfd,7ed3b938-965b-4666-a459-d82a2223c6c1,2124.57
5da87b35-ce3b-4db6-97d5-76003edd0dfd,eb04768f-4008-4509-ac7c-a285e5193f86,2152.04
5da87b35-ce3b-4db6-97d5-76003edd0dfd,0f67c1ea-8e44-4cc1-99ae-21a9dd7f00ac,2984.1800000000003
5da87b35-ce3b-4db6-97d5-76003edd0dfd,587e35d1-dba7-40b0-a910-d98d80485c2a,3047.16
5da87b35-ce3b-4db6-97d5-76003edd0dfd,e6831c82-3ac6-4c62-832f-1a5d59771831,3053.86
5da87b35-ce3b-4db6-97d5-76003edd0dfd,c0c1deed-581e-483a-a4b4-71e7d7d8b390,2268.62
5da87b35-ce3b-4db6-97d5-76003edd0dfd,011d4cc1-9425-461c-bd91-2006b878b569,2275.9900000000002
5da87b35-ce3b-4db6-97d5-76003edd0dfd,50a61067-3cb0-44c6-90cd-3fac3c6df4e3,2261.92
5da87b35-ce3b-4db6-97d5-76003edd0dfd,e823f8a7-74a3-45d3-91bf-6dd41197de50,2115.86
5da87b35-ce3b-4db6-97d5-76003edd0dfd,b0e30efb-50d2-40c9-a50c-68eae023db3b,1708.5
5da87b35-ce3b-4db6-97d5-76003edd0dfd,252cbbb0-1807-4c8a-a0fb-9da13a808bf5,1977.8400000000001
5da87b35-ce3b-4db6-97d5-76003edd0dfd,13590397-58a0-4086-bd56-4b062419fe94,2030.1000000000001
5da87b35-ce3b-4db6-97d5-76003edd0dfd,35d9ac0a-9c4d-4cb3-b882-414d94fd9591,1960.42
5da87b35-ce3b-4db6-97d5-76003edd0dfd,801aa3b8-90e2-4fac-a553-872987c76d64,1929.6000000000001
5da87b35-ce3b-4db6-97d5-76003edd0dfd,8e73a29a-b676-4a30-9987-925314046f53,1985.21
5da87b35-ce3b-4db6-97d5-76003edd0dfd,7a8e79d6-7e2a-4055-b208-6666c160a810,2046.85
5da87b35-ce3b-4db6-97d5-76003edd0dfd,00daedb5-5703-4f54-a69c-4192196887f8,2034.7900000000002
5da87b35-ce3b-4db6-97d5-76003edd0dfd,cc6d0fca-2fd8-4c05-92ab-f08b4345215f,1880.69
5da87b35-ce3b-4db6-97d5-76003edd0dfd,85c59f1e-dd53-4746-ae1c-0416a27d563e,1591.25
5da87b35-ce3b-4db6-97d5-76003edd0dfd,5c1dc464-9a26-48c8-ad23-994e49962024,1575.8400000000001
5da87b35-ce3b-4db6-97d5-76003edd0dfd,fe9cf733-86e1-4da9-b17d-e821154916c9,2024.0700000000002
5da87b35-ce3b-4db6-97d5-76003edd0dfd,7b2a3d0a-2604-442e-98c7-cc0d91702c6c,1969.8000000000002
5da87b35-ce3b-4db6-97d5-76003edd0dfd,14295b69-6770-464b-b29c-25ad73bfdc3b,1711.18
5da87b35-ce3b-4db6-97d5-76003edd0dfd,35d60c5c-aa13-48e0-a99e-794d60c55179,2097.7700000000004
5da87b35-ce3b-4db6-97d5-76003edd0dfd,3ca2cbfe-45eb-4e8d-82d0-cccaebaf7fcd,2091.07
5da87b35-ce3b-4db6-97d5-76003edd0dfd,8c58ee1b-363b-45fb-91ac-8aae6b08529a,1679.02
5da87b35-ce3b-4db6-97d5-76003edd0dfd,347f9d57-9c43-4b65-946c-9d43c18bcca7,1820.3900000000003
5da87b35-ce3b-4db6-97d5-76003edd0dfd,2ce23380-b99a-4307-bf3f-9c3de34fdbcb,2279.34
5da87b35-ce3b-4db6-97d5-76003edd0dfd,c332fc81-7df5-425e-b0a1-cbe9f6556d3e,3502.09
5da87b35-ce3b-4db6-97d5-76003edd0dfd,561afedc-ed85-4018-9461-1bfe2c3381ee,544.71
5da87b35-ce3b-4db6-97d5-76003edd0dfd,27978237-6131-45ac-abf5-10993451bf6b,500.49
5da87b35-ce3b-4db6-97d5-76003edd0dfd,bbc3a7ca-7eee-4614-a106-d5d06a51a3c3,2432.1000000000004
5da87b35-ce3b-4db6-97d5-76003edd0dfd,2fdcf701-4d0b-4402-83b4-2eddf7ec2999,2213.6800000000003
5da87b35-ce3b-4db6-97d5-76003edd0dfd,b01d1f27-9942-4d7f-9a51-55249a754923,3779.4700000000003
5da87b35-ce3b-4db6-97d5-76003edd0dfd,c574205c-5585-4748-8e05-d0a7f5b4a2c8,1580.5300000000002
efde5fe8-7fb1-42cd-a752-afc380a812da,fb1a256a-3b09-43e6-9cb9-0987cddf7b90,5906.720000000001
efde5fe8-7fb1-42cd-a752-afc380a812da,048003f4-4ad9-4e7f-88cf-9637fb0721fa,2027.42
efde5fe8-7fb1-42cd-a752-afc380a812da,fecd99b0-9229-4239-b939-96a24679f76e,1396.95
efde5fe8-7fb1-42cd-a752-afc380a812da,79a280f6-df4f-4c93-b7e2-969e7a9bc531,1351.39
efde5fe8-7fb1-42cd-a752-afc380a812da,6c8ac646-b1a8-444e-9c7e-c61177303188,1242.18
efde5fe8-7fb1-42cd-a752-afc380a812da,36604c6c-5f9a-45a3-ae38-c503d062ac35,1903.47
efde5fe8-7fb1-42cd-a752-afc380a812da,eea78748-5b46-40d7-8c91-797066562838,2107.82
efde5fe8-7fb1-42cd-a752-afc380a812da,f0912053-e752-4eaf-bb96-71f0afeba847,2023.4
efde5fe8-7fb1-42cd-a752-afc380a812da,70bb8c45-078e-41ab-b5c8-f03a551002a1,1193.94
efde5fe8-7fb1-42cd-a752-afc380a812da,1d278736-7b1d-43fa-afe2-f18cbb0a7040,1230.1200000000001
efde5fe8-7fb1-42cd-a752-afc380a812da,ab4424c4-8122-47b0-9c3c-79d48d334394,1271.6599999999999
efde5fe8-7fb1-42cd-a752-afc380a812da,1fac399e-9652-4a83-bc26-8ef848628e6a,1610.6800000000003
efde5fe8-7fb1-42cd-a752-afc380a812da,a80d10c9-1c8a-4896-9910-8ac890210c87,1571.8200000000002
efde5fe8-7fb1-42cd-a752-afc380a812da,3aadc2a4-2baa-4258-9506-d166c39c5036,1619.39
efde5fe8-7fb1-42cd-a752-afc380a812da,f261b19c-1505-4eab-bf90-ae7e28a69fa2,2756.38
efde5fe8-7fb1-42cd-a752-afc380a812da,2abbe5f5-7709-4128-9563-549125048162,2824.05
efde5fe8-7fb1-42cd-a752-afc380a812da,ff0e9fc1-06dc-4c04-b45f-89839d0494eb,2822.71
efde5fe8-7fb1-42cd-a752-afc380a812da,9a03a402-1213-4d44-ab87-8c12e9d60829,2832.76
efde5fe8-7fb1-42cd-a752-afc380a812da,7560f891-425d-4f0a-9205-c73313fe7be6,2838.12
efde5fe8-7fb1-42cd-a752-afc380a812da,5da87b35-ce3b-4db6-97d5-76003edd0dfd,3122.8700000000003
efde5fe8-7fb1-42cd-a752-afc380a812da,b7397093-b216-45aa-9d99-b328e4412fdd,2824.7200000000003
efde5fe8-7fb1-42cd-a752-afc380a812da,dfd1f76a-5393-4213-bd41-1a274d43ea30,2824.7200000000003
efde5fe8-7fb1-42cd-a752-afc380a812da,6c32020d-bb75-4044-a15d-091a3150bca7,2060.92
efde5fe8-7fb1-42cd-a752-afc380a812da,1208c963-b736-440f-ac60-daa5a82e98aa,2104.4700000000003
efde5fe8-7fb1-42cd-a752-afc380a812da,b4ab8c4e-c795-42dd-a527-d8bbef0928e9,2105.1400000000003
efde5fe8-7fb1-42cd-a752-afc380a812da,22740f58-ecdf-4c70-b611-80b10963eeaf,2342.99
efde5fe8-7fb1-42cd-a752-afc380a812da,976456b7-115c-4577-8a39-42eb9efa113f,2588.21
efde5fe8-7fb1-42cd-a752-afc380a812da,6ed26e28-5625-4257-bfb1-e35f1d6c8b7a,2588.21
efde5fe8-7fb1-42cd-a752-afc380a812da,3169d60f-52fc-45b1-9c5b-8bee5e81f5da,2257.9
efde5fe8-7fb1-42cd-a752-afc380a812da,89c9454c-b050-4b25-a3ec-03151f22912f,2141.9900000000002
efde5fe8-7fb1-42cd-a752-afc380a812da,6eff1aca-c895-4802-917a-dec4d61d5662,2944.65
efde5fe8-7fb1-42cd-a752-afc380a812da,5efaf17c-8413-49a9-8c60-710b814dfa8c,2790.55
efde5fe8-7fb1-42cd-a752-afc380a812da,9c2f77bb-d98e-413e-9ba0-fedf91708dfc,1565.79
efde5fe8-7fb1-42cd-a752-afc380a812da,07b7be73-d864-4a93-8d91-63199980c623,2153.38
efde5fe8-7fb1-42cd-a752-afc380a812da,3f23df91-7fd1-4c66-8e03-bd287b61bd54,2887.03
efde5fe8-7fb1-42cd-a752-afc380a812da,4c9c816a-4da5-4e7e-a8bf-c025f077cead,2620.37
efde5fe8-7fb1-42cd-a752-afc380a812da,236a4d3c-e07c-4f31-a949-485ca0bbfb3b,2486.37
efde5fe8-7fb1-42cd-a752-afc380a812da,97090553-615f-40af-84a7-55f650a2a0a0,2740.3
efde5fe8-7fb1-42cd-a752-afc380a812da,c585d5bd-35e9-4385-8f26-c4e9ffa05363,2864.25
efde5fe8-7fb1-42cd-a752-afc380a812da,0f0f6bcf-a57c-43bf-acf8-4ff2b58cbc0b,2353.71
efde5fe8-7fb1-42cd-a752-afc380a812da,38088245-4647-4a78-b713-f1a428930e53,2175.4900000000002
efde5fe8-7fb1-42cd-a752-afc380a812da,a6d92dc7-28d6-41b9-8b3b-1e92cfd89495,2218.37
efde5fe8-7fb1-42cd-a752-afc380a812da,bf8bac87-ed15-44d8-b619-2fc0b0362d19,2082.36
efde5fe8-7fb1-42cd-a752-afc380a812da,4e24e7d7-ccb8-482d-b778-caf18ba62f59,2036.8000000000002
efde5fe8-7fb1-42cd-a752-afc380a812da,80bbd91b-3c21-4129-a259-bde2333e58f4,2414.01
efde5fe8-7fb1-42cd-a752-afc380a812da,6072fbed-f045-47db-9241-334b4331e2df,2430.76
efde5fe8-7fb1-42cd-a752-afc380a812da,05a6eef0-b0a2-42a3-a582-699c098c34d8,2401.95
efde5fe8-7fb1-42cd-a752-afc380a812da,e1a0cc43-ae4b-445d-bab3-20e676ac18d9,2375.8199999999997
efde5fe8-7fb1-42cd-a752-afc380a812da,cfef51c4-866e-4178-9180-9562391c756c,2387.88
efde5fe8-7fb1-42cd-a752-afc380a812da,7d5f7fa8-6c28-4f3e-9932-0b7415ca1dc7,2282.69
efde5fe8-7fb1-42cd-a752-afc380a812da,6d1b83f6-b58d-4554-a5a7-402b48e6d45d,2755.71
efde5fe8-7fb1-42cd-a752-afc380a812da,bd133e44-5060-481d-8a8f-091333606f10,2803.9500000000003
efde5fe8-7fb1-42cd-a752-afc380a812da,2e98072e-dc4f-46e3-b3e0-f2ec33878489,2730.25
efde5fe8-7fb1-42cd-a752-afc380a812da,2a493c23-8684-4db5-8472-40757316156c,2677.32
efde5fe8-7fb1-42cd-a752-afc380a812da,f3596014-9c5d-4c4b-b476-2c3992b87555,2513.84
efde5fe8-7fb1-42cd-a752-afc380a812da,14d3e126-798a-4466-bfad-3299b4b9478d,1522.91
efde5fe8-7fb1-42cd-a752-afc380a812da,bc1e600e-2dbb-4b8c-bd5f-8a88e509dba7,1586.5600000000002
efde5fe8-7fb1-42cd-a752-afc380a812da,27faecfc-5dbc-472e-9b36-66d98ada0e7a,1655.5700000000002
efde5fe8-7fb1-42cd-a752-afc380a812da,7ed3b938-965b-4666-a459-d82a2223c6c1,1442.5100000000002
efde5fe8-7fb1-42cd-a752-afc380a812da,eb04768f-4008-4509-ac7c-a285e5193f86,1441.8400000000001
efde5fe8-7fb1-42cd-a752-afc380a812da,0f67c1ea-8e44-4cc1-99ae-21a9dd7f00ac,3140.96
efde5fe8-7fb1-42cd-a752-afc380a812da,587e35d1-dba7-40b0-a910-d98d80485c2a,3203.94
efde5fe8-7fb1-42cd-a752-afc380a812da,e6831c82-3ac6-4c62-832f-1a5d59771831,3210.6400000000003
efde5fe8-7fb1-42cd-a752-afc380a812da,c0c1deed-581e-483a-a4b4-71e7d7d8b390,994.95
efde5fe8-7fb1-42cd-a752-afc380a812da,011d4cc1-9425-461c-bd91-2006b878b569,1069.9900000000002
efde5fe8-7fb1-42cd-a752-afc380a812da,50a61067-3cb0-44c6-90cd-3fac3c6df4e3,1027.1100000000001
efde5fe8-7fb1-42cd-a752-afc380a812da,e823f8a7-74a3-45d3-91bf-6dd41197de50,1112.8700000000001
efde5fe8-7fb1-42cd-a752-afc380a812da,b0e30efb-50d2-40c9-a50c-68eae023db3b,1682.3700000000001
efde5fe8-7fb1-42cd-a752-afc380a812da,252cbbb0-1807-4c8a-a0fb-9da13a808bf5,1203.3200000000002
efde5fe8-7fb1-42cd-a752-afc380a812da,13590397-58a0-4086-bd56-4b062419fe94,1224.0900000000001
efde5fe8-7fb1-42cd-a752-afc380a812da,35d9ac0a-9c4d-4cb3-b882-414d94fd9591,1235.48
efde5fe8-7fb1-42cd-a752-afc380a812da,801aa3b8-90e2-4fac-a553-872987c76d64,1230.1200000000001
efde5fe8-7fb1-42cd-a752-afc380a812da,8e73a29a-b676-4a30-9987-925314046f53,1345.3600000000001
efde5fe8-7fb1-42cd-a752-afc380a812da,7a8e79d6-7e2a-4055-b208-6666c160a810,1391.5900000000001
efde5fe8-7fb1-42cd-a752-afc380a812da,00daedb5-5703-4f54-a69c-4192196887f8,1381.54
efde5fe8-7fb1-42cd-a752-afc380a812da,cc6d0fca-2fd8-4c05-92ab-f08b4345215f,1910.17
efde5fe8-7fb1-42cd-a752-afc380a812da,85c59f1e-dd53-4746-ae1c-0416a27d563e,1745.3500000000001
efde5fe8-7fb1-42cd-a752-afc380a812da,5c1dc464-9a26-48c8-ad23-994e49962024,1746.69
efde5fe8-7fb1-42cd-a752-afc380a812da,fe9cf733-86e1-4da9-b17d-e821154916c9,1914.19
efde5fe8-7fb1-42cd-a752-afc380a812da,7b2a3d0a-2604-442e-98c7-cc0d91702c6c,1710.5100000000002
efde5fe8-7fb1-42cd-a752-afc380a812da,14295b69-6770-464b-b29c-25ad73bfdc3b,1532.29
efde5fe8-7fb1-42cd-a752-afc380a812da,35d60c5c-aa13-48e0-a99e-794d60c55179,2106.4800000000005
efde5fe8-7fb1-42cd-a752-afc380a812da,3ca2cbfe-45eb-4e8d-82d0-cccaebaf7fcd,2099.78
efde5fe8-7fb1-42cd-a752-afc380a812da,8c58ee1b-363b-45fb-91ac-8aae6b08529a,1860.5900000000001
efde5fe8-7fb1-42cd-a752-afc380a812da,347f9d57-9c43-4b65-946c-9d43c18bcca7,1850.54
efde5fe8-7fb1-42cd-a752-afc380a812da,2ce23380-b99a-4307-bf3f-9c3de34fdbcb,3008.3
efde5fe8-7fb1-42cd-a752-afc380a812da,c332fc81-7df5-425e-b0a1-cbe9f6556d3e,741.02
efde5fe8-7fb1-42cd-a752-afc380a812da,561afedc-ed85-4018-9461-1bfe2c3381ee,2812.66
efde5fe8-7fb1-42cd-a752-afc380a812da,27978237-6131-45ac-abf5-10993451bf6b,2668.61
efde5fe8-7fb1-42cd-a752-afc380a812da,bbc3a7ca-7eee-4614-a106-d5d06a51a3c3,1079.37
efde5fe8-7fb1-42cd-a752-afc380a812da,2fdcf701-4d0b-4402-83b4-2eddf7ec2999,1315.21
efde5fe8-7fb1-42cd-a752-afc380a812da,b01d1f27-9942-4d7f-9a51-55249a754923,1372.83
efde5fe8-7fb1-42cd-a752-afc380a812da,c574205c-5585-4748-8e05-d0a7f5b4a2c8,1890.0700000000002
b7397093-b216-45aa-9d99-b328e4412fdd,fb1a256a-3b09-43e6-9cb9-0987cddf7b90,8339.490000000002
b7397093-b216-45aa-9d99-b328e4412fdd,048003f4-4ad9-4e7f-88cf-9637fb0721fa,2097.1000000000004
b7397093-b216-45aa-9d99-b328e4412fdd,fecd99b0-9229-4239-b939-96a24679f76e,3829.7200000000003
b7397093-b216-45aa-9d99-b328e4412fdd,79a280f6-df4f-4c93-b7e2-969e7a9bc531,3783.49
b7397093-b216-45aa-9d99-b328e4412fdd,6c8ac646-b1a8-444e-9c7e-c61177303188,3674.9500000000003
b7397093-b216-45aa-9d99-b328e4412fdd,36604c6c-5f9a-45a3-ae38-c503d062ac35,4336.24
b7397093-b216-45aa-9d99-b328e4412fdd,eea78748-5b46-40d7-8c91-797066562838,4541.26
b7397093-b216-45aa-9d99-b328e4412fdd,f0912053-e752-4eaf-bb96-71f0afeba847,4455.5
b7397093-b216-45aa-9d99-b328e4412fdd,70bb8c45-078e-41ab-b5c8-f03a551002a1,3679.6400000000003
b7397093-b216-45aa-9d99-b328e4412fdd,1d278736-7b1d-43fa-afe2-f18cbb0a7040,3662.8900000000003
b7397093-b216-45aa-9d99-b328e4412fdd,ab4424c4-8122-47b0-9c3c-79d48d334394,3704.4300000000003
b7397093-b216-45aa-9d99-b328e4412fdd,1fac399e-9652-4a83-bc26-8ef848628e6a,4043.45
b7397093-b216-45aa-9d99-b328e4412fdd,a80d10c9-1c8a-4896-9910-8ac890210c87,4005.26
b7397093-b216-45aa-9d99-b328e4412fdd,3aadc2a4-2baa-4258-9506-d166c39c5036,4052.1600000000003
b7397093-b216-45aa-9d99-b328e4412fdd,f261b19c-1505-4eab-bf90-ae7e28a69fa2,2115.86
b7397093-b216-45aa-9d99-b328e4412fdd,2abbe5f5-7709-4128-9563-549125048162,2182.86
b7397093-b216-45aa-9d99-b328e4412fdd,ff0e9fc1-06dc-4c04-b45f-89839d0494eb,2181.5200000000004
b7397093-b216-45aa-9d99-b328e4412fdd,9a03a402-1213-4d44-ab87-8c12e9d60829,2191.5699999999997
b7397093-b216-45aa-9d99-b328e4412fdd,7560f891-425d-4f0a-9205-c73313fe7be6,2253.88
b7397093-b216-45aa-9d99-b328e4412fdd,5da87b35-ce3b-4db6-97d5-76003edd0dfd,2539.9700000000003
b7397093-b216-45aa-9d99-b328e4412fdd,efde5fe8-7fb1-42cd-a752-afc380a812da,2824.7200000000003
b7397093-b216-45aa-9d99-b328e4412fdd,dfd1f76a-5393-4213-bd41-1a274d43ea30,0.0
b7397093-b216-45aa-9d99-b328e4412fdd,6c32020d-bb75-4044-a15d-091a3150bca7,1089.42
b7397093-b216-45aa-9d99-b328e4412fdd,1208c963-b736-440f-ac60-daa5a82e98aa,1074.68
b7397093-b216-45aa-9d99-b328e4412fdd,b4ab8c4e-c795-42dd-a527-d8bbef0928e9,1074.68
b7397093-b216-45aa-9d99-b328e4412fdd,22740f58-ecdf-4c70-b611-80b10963eeaf,825.44
b7397093-b216-45aa-9d99-b328e4412fdd,976456b7-115c-4577-8a39-42eb9efa113f,531.3100000000001
b7397093-b216-45aa-9d99-b328e4412fdd,6ed26e28-5625-4257-bfb1-e35f1d6c8b7a,531.3100000000001
b7397093-b216-45aa-9d99-b328e4412fdd,3169d60f-52fc-45b1-9c5b-8bee5e81f5da,2423.3900000000003
b7397093-b216-45aa-9d99-b328e4412fdd,89c9454c-b050-4b25-a3ec-03151f22912f,2453.54
b7397093-b216-45aa-9d99-b328e4412fdd,6eff1aca-c895-4802-917a-dec4d61d5662,933.3100000000001
b7397093-b216-45aa-9d99-b328e4412fdd,5efaf17c-8413-49a9-8c60-710b814dfa8c,767.1500000000001
b7397093-b216-45aa-9d99-b328e4412fdd,9c2f77bb-d98e-413e-9ba0-fedf91708dfc,1800.2900000000002
b7397093-b216-45aa-9d99-b328e4412fdd,07b7be73-d864-4a93-8d91-63199980c623,1701.13
b7397093-b216-45aa-9d99-b328e4412fdd,3f23df91-7fd1-4c66-8e03-bd287b61bd54,1504.15
b7397093-b216-45aa-9d99-b328e4412fdd,4c9c816a-4da5-4e7e-a8bf-c025f077cead,1555.7400000000002
b7397093-b216-45aa-9d99-b328e4412fdd,236a4d3c-e07c-4f31-a949-485ca0bbfb3b,1755.4
b7397093-b216-45aa-9d99-b328e4412fdd,97090553-615f-40af-84a7-55f650a2a0a0,1928.2600000000002
b7397093-b216-45aa-9d99-b328e4412fdd,c585d5bd-35e9-4385-8f26-c4e9ffa05363,1993.92
b7397093-b216-45aa-9d99-b328e4412fdd,0f0f6bcf-a57c-43bf-acf8-4ff2b58cbc0b,1097.46
b7397093-b216-45aa-9d99-b328e4412fdd,38088245-4647-4a78-b713-f1a428930e53,673.35
b7397093-b216-45aa-9d99-b328e4412fdd,a6d92dc7-28d6-41b9-8b3b-1e92cfd89495,2206.3100000000004
b7397093-b216-45aa-9d99-b328e4412fdd,bf8bac87-ed15-44d8-b619-2fc0b0362d19,2304.8
b7397093-b216-45aa-9d99-b328e4412fdd,4e24e7d7-ccb8-482d-b778-caf18ba62f59,2289.3900000000003
b7397093-b216-45aa-9d99-b328e4412fdd,80bbd91b-3c21-4129-a259-bde2333e58f4,1829.1000000000001
b7397093-b216-45aa-9d99-b328e4412fdd,6072fbed-f045-47db-9241-334b4331e2df,1845.8500000000001
b7397093-b216-45aa-9d99-b328e4412fdd,05a6eef0-b0a2-42a3-a582-699c098c34d8,1817.04
b7397093-b216-45aa-9d99-b328e4412fdd,e1a0cc43-ae4b-445d-bab3-20e676ac18d9,1352.0600000000002
b7397093-b216-45aa-9d99-b328e4412fdd,cfef51c4-866e-4178-9180-9562391c756c,1803.64
b7397093-b216-45aa-9d99-b328e4412fdd,7d5f7fa8-6c28-4f3e-9932-0b7415ca1dc7,1689.7400000000002
b7397093-b216-45aa-9d99-b328e4412fdd,6d1b83f6-b58d-4554-a5a7-402b48e6d45d,1748.7000000000003
b7397093-b216-45aa-9d99-b328e4412fdd,bd133e44-5060-481d-8a8f-091333606f10,2218.37
b7397093-b216-45aa-9d99-b328e4412fdd,2e98072e-dc4f-46e3-b3e0-f2ec33878489,2144.67
b7397093-b216-45aa-9d99-b328e4412fdd,2a493c23-8684-4db5-8472-40757316156c,2092.41
b7397093-b216-45aa-9d99-b328e4412fdd,f3596014-9c5d-4c4b-b476-2c3992b87555,1929.6
